stem,source_format,stat_type,gov_org,cell,rule_id,n_tables,n_tables_pass,n_tables_fail,n_tables_abstain,file_state,c1_passed,c1_skipped
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-04,4,0,4,0,fail,False,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-05,4,4,0,0,pass,True,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-06,4,0,4,0,fail,False,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-07,4,4,0,0,pass,True,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-08,4,4,0,0,pass,True,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-09,4,0,0,4,abstain,True,True
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-10,4,4,0,0,pass,True,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-11,4,3,1,0,fail,False,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-12,4,4,0,0,pass,True,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-13,4,4,0,0,pass,True,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-01,4,4,0,0,pass,True,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-02,4,0,3,1,fail,False,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-03,4,1,2,1,fail,False,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-04,4,0,0,4,abstain,True,True
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-05,4,0,0,4,abstain,True,True
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-06,4,4,0,0,pass,True,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-01,4,0,4,0,fail,False,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-02,4,0,0,4,abstain,True,True
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-03,4,0,0,4,abstain,True,True
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-04,4,2,1,1,fail,False,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-05,4,3,0,1,pass,True,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-06,4,0,0,4,abstain,True,False
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-07,4,0,0,4,abstain,True,True
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-08,4,0,0,4,abstain,True,True
00600310_000010683401,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-09,4,3,0,1,pass,True,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-01,3,3,0,0,pass,True,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-02,3,0,1,2,fail,False,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-03,3,1,1,1,fail,False,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-04,3,0,3,0,fail,False,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-05,3,1,2,0,fail,False,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-06,3,1,2,0,fail,False,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-07,3,3,0,0,pass,True,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-08,3,3,0,0,pass,True,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-09,3,0,0,3,abstain,True,True
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-10,3,3,0,0,pass,True,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-11,3,3,0,0,pass,True,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-12,3,2,1,0,fail,False,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-13,3,0,3,0,fail,False,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-01,3,3,0,0,pass,True,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-02,3,0,2,1,fail,False,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-03,3,0,2,1,fail,False,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-04,3,0,0,3,abstain,True,True
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-05,3,0,0,3,abstain,True,True
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-06,3,3,0,0,pass,True,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-01,3,0,3,0,fail,False,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-02,3,0,0,3,abstain,True,True
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-03,3,0,0,3,abstain,True,True
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-04,3,0,2,1,fail,False,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-05,3,2,0,1,pass,True,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-06,3,0,0,3,abstain,True,False
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-07,3,0,0,3,abstain,True,True
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-08,3,0,0,3,abstain,True,True
00600330_000008675968,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-09,3,2,0,1,pass,True,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-01,3,3,0,0,pass,True,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-02,3,0,1,2,fail,False,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-03,3,0,2,1,fail,False,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-04,3,0,3,0,fail,False,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-05,3,2,1,0,fail,False,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-06,3,1,2,0,fail,False,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-07,3,3,0,0,pass,True,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-08,3,3,0,0,pass,True,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-09,3,0,0,3,abstain,True,True
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-10,3,3,0,0,pass,True,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-11,3,3,0,0,pass,True,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-12,3,2,1,0,fail,False,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-13,3,3,0,0,pass,True,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-01,3,3,0,0,pass,True,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-02,3,0,2,1,fail,False,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-03,3,0,2,1,fail,False,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-04,3,0,0,3,abstain,True,True
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-05,3,0,0,3,abstain,True,True
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-06,3,3,0,0,pass,True,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-01,3,0,3,0,fail,False,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-02,3,0,0,3,abstain,True,True
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-03,3,0,0,3,abstain,True,True
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-04,3,1,1,1,fail,False,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-05,3,2,0,1,pass,True,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-06,3,0,0,3,abstain,True,False
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-07,3,0,0,3,abstain,True,True
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-08,3,0,0,3,abstain,True,True
00600330_000008681374,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-09,3,2,0,1,pass,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-01,1,1,0,0,pass,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-02,1,1,0,0,pass,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-03,1,1,0,0,pass,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-04,1,0,1,0,fail,False,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-05,1,1,0,0,pass,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-06,1,1,0,0,pass,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-07,1,0,1,0,fail,False,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-08,1,1,0,0,pass,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-09,1,0,0,1,abstain,True,True
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-10,1,1,0,0,pass,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-11,1,1,0,0,pass,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-12,1,0,1,0,fail,False,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-13,1,1,0,0,pass,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-01,1,1,0,0,pass,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-02,1,0,1,0,fail,False,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-03,1,0,1,0,fail,False,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-04,1,0,0,1,abstain,True,True
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-05,1,0,0,1,abstain,True,True
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-06,1,1,0,0,pass,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-01,1,0,1,0,fail,False,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-02,1,0,0,1,abstain,True,True
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-03,1,0,0,1,abstain,True,True
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-04,1,0,1,0,fail,False,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-05,1,1,0,0,pass,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-06,1,0,0,1,abstain,True,False
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-07,1,0,0,1,abstain,True,True
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-08,1,0,0,1,abstain,True,True
00600330_000010881825,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-09,1,1,0,0,pass,True,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-01,1,1,0,0,pass,True,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-02,1,1,0,0,pass,True,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-03,1,0,1,0,fail,False,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-04,1,0,1,0,fail,False,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-05,1,1,0,0,pass,True,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-06,1,0,1,0,fail,False,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-07,1,0,1,0,fail,False,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-08,1,1,0,0,pass,True,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-09,1,0,0,1,abstain,True,True
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-10,1,1,0,0,pass,True,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-11,1,1,0,0,pass,True,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-12,1,0,1,0,fail,False,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-13,1,1,0,0,pass,True,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-01,1,1,0,0,pass,True,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-02,1,0,1,0,fail,False,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-03,1,0,1,0,fail,False,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-04,1,0,0,1,abstain,True,True
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-05,1,0,0,1,abstain,True,True
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-06,1,1,0,0,pass,True,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-01,1,0,1,0,fail,False,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-02,1,0,0,1,abstain,True,True
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-03,1,0,0,1,abstain,True,True
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-04,1,0,1,0,fail,False,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-05,1,1,0,0,pass,True,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-06,1,0,0,1,abstain,True,False
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-07,1,0,0,1,abstain,True,True
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-08,1,0,0,1,abstain,True,True
00600330_000010881831,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-09,1,1,0,0,pass,True,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-01,2,2,0,0,pass,True,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-02,2,0,1,1,fail,False,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-03,2,1,1,0,fail,False,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-04,2,0,2,0,fail,False,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-05,2,2,0,0,pass,True,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-06,2,2,0,0,pass,True,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-07,2,1,1,0,fail,False,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-08,2,2,0,0,pass,True,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-09,2,0,0,2,abstain,True,True
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-10,2,2,0,0,pass,True,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-11,2,2,0,0,pass,True,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-12,2,0,2,0,fail,False,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L1-13,2,2,0,0,pass,True,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-01,2,2,0,0,pass,True,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-02,2,0,1,1,fail,False,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-03,2,0,1,1,fail,False,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-04,2,0,0,2,abstain,True,True
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-05,2,0,0,2,abstain,True,True
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L2-06,2,2,0,0,pass,True,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-01,2,0,2,0,fail,False,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-02,2,0,0,2,abstain,True,True
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-03,2,0,0,2,abstain,True,True
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-04,2,1,0,1,pass,True,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-05,2,1,0,1,pass,True,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-06,2,0,0,2,abstain,True,False
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-07,2,0,0,2,abstain,True,True
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-08,2,0,0,2,abstain,True,True
00600330_000010881832,xlsx,基幹統計,国土交通省,基幹統計×国土交通省,L3-09,2,1,0,1,pass,True,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-01,3,3,0,0,pass,True,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-02,3,0,1,2,fail,False,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-03,3,1,1,1,fail,False,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-04,3,0,3,0,fail,False,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-05,3,2,1,0,fail,False,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-06,3,2,1,0,fail,False,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-07,3,2,1,0,fail,False,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-08,3,3,0,0,pass,True,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-09,3,0,0,3,abstain,True,True
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-10,3,3,0,0,pass,True,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-11,3,3,0,0,pass,True,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-12,3,1,2,0,fail,False,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-13,3,3,0,0,pass,True,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L2-01,3,3,0,0,pass,True,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L2-02,3,1,1,1,fail,False,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L2-03,3,0,2,1,fail,False,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L2-04,3,1,0,2,pass,True,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L2-05,3,1,0,2,pass,True,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L2-06,3,3,0,0,pass,True,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-01,3,0,3,0,fail,False,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-02,3,0,0,3,abstain,True,True
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-03,3,0,0,3,abstain,True,True
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-04,3,1,1,1,fail,False,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-05,3,2,0,1,pass,True,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-06,3,0,0,3,abstain,True,False
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-07,3,0,0,3,abstain,True,True
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-08,3,0,0,3,abstain,True,True
00600340_000010892518,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-09,3,1,0,2,pass,True,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-01,3,3,0,0,pass,True,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-02,3,0,1,2,fail,False,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-03,3,0,3,0,fail,False,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-04,3,0,3,0,fail,False,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-05,3,2,1,0,fail,False,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-06,3,1,2,0,fail,False,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-07,3,2,1,0,fail,False,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-08,3,3,0,0,pass,True,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-09,3,0,0,3,abstain,True,True
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-10,3,2,1,0,fail,False,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-11,3,3,0,0,pass,True,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-12,3,1,2,0,fail,False,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L1-13,3,3,0,0,pass,True,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L2-01,3,3,0,0,pass,True,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L2-02,3,1,1,1,fail,False,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L2-03,3,0,2,1,fail,False,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L2-04,3,1,0,2,pass,True,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L2-05,3,1,0,2,pass,True,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L2-06,3,3,0,0,pass,True,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-01,3,0,3,0,fail,False,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-02,3,0,0,3,abstain,True,True
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-03,3,0,0,3,abstain,True,True
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-04,3,2,0,1,pass,True,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-05,3,2,0,1,pass,True,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-06,3,0,0,3,abstain,True,False
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-07,3,0,0,3,abstain,True,True
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-08,3,0,0,3,abstain,True,True
00600340_000010892519,xls,基幹統計,国土交通省,基幹統計×国土交通省,L3-09,3,1,0,2,pass,True,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L1-01,5,5,0,0,pass,True,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L1-02,5,5,0,0,pass,True,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L1-03,5,0,1,4,fail,False,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L1-04,5,0,5,0,fail,False,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L1-05,5,5,0,0,pass,True,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L1-06,5,2,3,0,fail,False,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L1-07,5,5,0,0,pass,True,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L1-08,5,5,0,0,pass,True,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L1-09,5,0,0,5,abstain,True,True
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L1-10,5,1,4,0,fail,False,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L1-11,5,5,0,0,pass,True,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L1-12,5,3,2,0,fail,False,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L1-13,5,5,0,0,pass,True,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L2-01,5,5,0,0,pass,True,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L2-02,5,0,0,5,abstain,True,True
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L2-03,5,0,0,5,abstain,True,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L2-04,5,0,0,5,abstain,True,True
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L2-05,5,0,0,5,abstain,True,True
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L2-06,5,5,0,0,pass,True,False
00600350_000008982507,xlsx,一般統計,国土交通省,一般統計×国土交通省,L3-01,5,0,5,0,fail,False,False
